order_id,order_date,store_id,city,country,product,category,quantity,unit_price,total_amount,payment_method,order_type,customer_age,rating
ORD-127813,2025-07-17 13:55:00,KFC-004,Rawalpindi ,Pakistan,ZINGER BURGER,Burgers,4,650,2600,Online,dine-in,49.0,4.8
ORD-112996,2025-01-15 15:16:00,KFC-007,London,UK,Coleslaw,Sides,1,180,180,Cash,Delivery,28.0,4.5
ORD-114909,2024-11-24 11:28:00,KFC-002,lahore,Pakistan,Fries (Regular),Sides,2,220,440,Credit Card,TAKEAWAY,54.0,4.3
ORD-132867,2023-08-12 11:32:00,KFC-002,Lahore,Pakistan,Rice Bowl,Rice,1,560,560,CARD,Delivery,23.0,
ORD-132477,2023-12-23 18:55:00,KFC-005,Peshawar,Pakistan,Chicky Meal,Meals,4,750,3000,online ,Takeaway,34.0,4.7
ORD-161833,2025-05-06 19:38:00,KFC-002,Lahore,Pakistan,Zinger Burger,Burgers,1,650,650,Cash,delivery,45.0,1.1
ORD-141583,2024-02-27 16:25:00,KFC-006,Dubai,UAE,Zinger Burger,Burgers,1,650,650,online ,Dine-In,19.0,
ORD-132090,2023-01-04 17:20:00,KFC-002,Lahore,Pakistan,Pepsi (Large),Beverages,4,220,880,online ,dine-in,18.0,1.3
ORD-165214,2025-12-09 14:00:00,KFC-008,Manchester,UK,Fries (Large),Sides,4,320,1280,online ,TAKEAWAY,41.0,4.1
ORD-195675,2023-05-02 18:10:00,KFC-001,Islamabad,Pakistan,Zinger Burger,Burgers,4,650,2600,Cash,dine-in,43.0,
ORD-176414,03-24-2024,KFC-003,Karachi,Pakistan,Fries Regular,Sides,5,220,1100,cash,Dine-In,29.0,
ORD-125736,2025-12-24 20:47:00,KFC-008,Manchester,UK,Zinger Burger,Burgers,1,650,650,Credit Card,TAKEAWAY,53.0,2.0
ORD-194465,2025-02-03 22:06:00,KFC-005,Peshawar,Pakistan,Coleslaw,Sides,1,180,180,Card,delivery,52.0,4.2
ORD-185479,2023-12-26 13:09:00,KFC-004 ,Rawalpindi,Pakistan,Dinner Meal,,2,990,1980,Credit Card,TAKEAWAY,,1.1
ORD-158612,2024-09-09 13:52:00,KFC-004,Rawalpindi,Pakistan,Twister,Wraps,1,520,520,Cash,dine-in,23.0,2.1
ORD-171620,2024-07-07 10:31:00,KFC-003 ,Karachi,Pakistan,HotWings,Chicken,1,480,480,Card,Dine-In,50.0,2.7
ORD-138840,2023-01-18 12:36:00,KFC-005,Peshawar,Pakistan,Twister,Wraps,5,520,2600,Card,TAKEAWAY,24.0,3.6
ORD-148422,2024-06-24 13:45:00,KFC-001,Islamabad,Pakistan,Fries (Regular),Sides,3,220,660,,Delivery,50.0,1.8
ORD-166370,2023-11-06 16:03:00,KFC-007,London,UK,Dinner Meal,Meals,4,990,3960,Credit Card,Takeaway,27.0,
ORD-163784,2024-05-10 18:13:00,KFC-003,Karachi,Pakistan,Chicky Meal,Meals,3,750,2250,CARD,Delivery,,2.8
ORD-136596,2025-05-26 14:06:00,KFC-003,Karachi,Pakistan,Twister,Wraps,4,520,2080,Online,Takeaway,58.0,3.9
ORD-165319,2023-06-19 18:48:00,KFC-006,Dubai,UAE,Fries (Large),Sides,1,320,320,Cash,dine-in,18.0,5.0
ORD-150080,2023-11-28 17:52:00,KFC-003,Karachi,Pakistan,Pepsi (Regular),Beverages,2,150,300,Cash,Takeaway,57.0,4.1
ORD-165706,2025-03-26 15:09:00,KFC-005,Peshawar,Pakistan,Coleslaw,Sides,2,180,360,Card,Takeaway,60.0,
ORD-122674,2025-01-19 11:02:00,KFC-001,Islambad,Pakistan,Dinner Meal,Meals,2,990,1980,Online,delivery,59.0,1.2
ORD-101715,30-Aug-2024,KFC-001,Islamabad,Pakistan,Chicken Bucket (8 pcs),Buckets,1,1850,1850,Card,Dine-In,18.0,3.0
ORD-117888,2024-05-21 11:06:00,KFC-006,Dubai,UAE,Fries (Large),Sides,2,320,640,Cash,Dine-In,,4.8
ORD-107126,2024-07-31 20:15:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,1,990,990,Cash,delivery,28.0,2.4
ORD-191204,08-Jan-2023,KFC-008,Manchester,UK,Pepsi (Large),Beverages,4,220,880,Credit Card,Delivery,22.0,2.7
ORD-186615,2023-10-31 10:45:00,KFC-001,ISLAMABAD,Pakistan,Rice Bowl,Rice,2,560,1120,Online,delivery,15.0,4.0
ORD-176740,2023-08-04 14:30:00,KFC-008,Manchester,UK,Rice Bowl,Rice,2,560,1120,,delivery,52.0,2.6
ORD-186785,2025-08-03 20:30:00,KFC-003,Karachi,Pakistan,Fries (Large),,3,320,960,cash,delivery,42.0,2.9
ORD-161464,2025-08-11 11:20:00,KFC-003,Karachi,Pakistan,Twister,Wraps,5,520,2600,cash,TAKEAWAY,37.0,4.6
ORD-104651,2023-05-31 10:22:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,5,150,750,cash,Dine-In,64.0,4.2
ORD-182952,2025-06-04 11:52:00,KFC-006,Dubai,UAE,Krunch Burger,Burgers,4,380,1520,Cash,Delivery,18.0,1.1
ORD-121832,2023-10-24 18:23:00,KFC-001,Islamabad,Pakistan,Chicky Meal,Meals,1,750,750,online ,dine-in,26.0,5.0
ORD-113608,2024-02-10 18:34:00,KFC-006,Dubai,UAE,Zinger Burger,Burgers,591,650,384150,CARD,Dine-In,27.0,4.9
ORD-115319,2024-08-13 17:35:00,KFC-001,Islamabad,Pakistan,Krunch Burger,Burgers,2,380,760,online ,TAKEAWAY,22.0,2.2
ORD-139189,05-05-2023,KFC-007,London,UK,Coleslaw,Sides,1,180,180,Card,Dine-In,53.0,2.4
ORD-154254,2023/04/22 16:35,KFC-002 ,Lahore,Pakistan,Coleslaw,Sides,5,180,900,Card,Delivery,40.0,3.6
ORD-165876,2023-10-22 12:06:00,KFC-001 ,Islamabad,Pakistan,Hot Wings (5 pcs),Chicken,3,480,1440,Card,dine-in,52.0,2.1
ORD-159184,2024-04-09 16:21:00,KFC-007,London,UK,Fries (Regular),Sides,3,220,660,cash,Takeaway,37.0,3.3
ORD-116230,30/11/2025,KFC-006,Dubai,UAE,Twister,Wraps,1,520,520,online ,dine-in,28.0,3.4
ORD-101845,2025-06-04 16:05:00,KFC-005,Peshawar,Pakistan,Chicky Meal,Meals,3,750,2250,Online,Takeaway,,1.9
ORD-181736,2025-08-02 16:31:00,KFC-003,karachi,Pakistan,Pepsi (Large),Beverages,3,220,660,CARD,TAKEAWAY,39.0,2.8
ORD-166340,2025-09-25 12:25:00,KFC-003,Karachi,Pakistan,Coleslaw,Sides,4,180,720,Credit Card,Dine-In,32.0,
ORD-143902,2024-11-19 12:03:00,KFC-001,Islamabad,Pakistan,Hot Wings (5 pcs),Chicken,1,480,480,cash,dine-in,21.0,3.3
ORD-105944,2023-08-09 19:59:00,KFC-004,Rawalpindi,Pakistan,Fries (Large),Sides,1,320,320,Online,Takeaway,60.0,4.9
ORD-116401,2024-06-20 15:34:00,KFC-004,Rawalpindi,Pakistan,Coleslaw,Sides,4,180,720,cash,Delivery,43.0,4.1
ORD-180193,2023/11/14 20:26,KFC-002,Lahor,Pakistan,Hot Wings (5 pcs),Chicken,4,480,1920,Credit Card,delivery,22.0,
ORD-131185,2025-10-04 11:32:00,KFC-005,Peshawar,Pakistan,Zinger Burgr,Burgers,2,650,1300,Card,,60.0,
ORD-100245,2024-12-08 14:24:00,KFC-008,,UK,Coleslaw,Sides,4,180,720,CARD,dine-in,40.0,4.0
ORD-175565,12-Jun-2025,KFC-008,Manchester,UK,Coleslaw,Sides,1,180,180,online ,Takeaway,36.0,
ORD-174821,2024-05-26 22:16:00,KFC-006,Dubai,UAE,Fries (Regular),Sides,1,220,220,online ,Dine-In,,
ORD-166515,2025-08-05 10:41:00,KFC-004,Rawalpindi,Pakistan,Mighty Zinger,Burgers,2,890,1780,cash,Takeaway,40.0,4.8
ORD-118707,2023-04-04 22:51:00,KFC-007,London,UK,Chicken Bucket (8 pcs),Buckets,5,1850,9250,Online,TAKEAWAY,32.0,2.5
ORD-163436,2023-06-22 18:35:00,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,4,890,3560,Cash,Dine-In,24.0,3.1
ORD-101213,2024-05-16 21:18:00,KFC-001,Islamabad,Pakistan,Pepsi (Regular),Beverages,4,150,600,Cash,delivery,16.0,1.8
ORD-117021,2024-10-19 14:54:00,KFC-001,,Pakistan,Krunch Burger,Burgers,4,380,1520,cash,dine-in,51.0,4.9
ORD-103917,2025-03-29 12:50:00,KFC-007,London,UK,Rice Bowl,Rice,5,560,2800,Credit Card,delivery,45.0,4.9
ORD-186278,2024-06-11 14:41:00,KFC-002,Lahore ,Pakistan,Pepsi (Large),Beverages,3,220,785,cash,Dine-In,25.0,4.6
ORD-115739,2023-04-11 14:03:00,KFC-003,Karachi,Pakistan,Mighty Zinger,Burgers,1,890,890,Cash,delivery,33.0,1.1
ORD-138247,2023-07-03 19:55:00,KFC-001,Islambad,Pakistan,Mighty Zinger,Burgers,2,890,1780,Credit Card,delivery,25.0,
ORD-105440,2024-09-06 14:18:00,KFC-007,London,UK,Mighty Zinger,Burgers,5,890,4450,Cash,TAKEAWAY,42.0,
ORD-139933,18/10/2024,KFC-008,Manchester,UK,Fries (Large),Sides,4,320,1280,Card,dine-in,61.0,2.8
ORD-192961,2023-09-03 18:15:00,KFC-001,Islambad,Pakistan,Rice Bowl,Rice,1,560,560,Card,Takeaway,21.0,3.4
ORD-150426,2025-07-26 11:16:00,KFC-001,Islamabad,Pakistan,Regular Fries,Sides,1,220,220,Online,Dine-In,55.0,1.2
ORD-124413,2025-09-12 21:07:00,KFC-003,Karachi,Pakistan,Rice Bowl,Rice,1,560,560,Cash,Dine-In,16.0,4.7
ORD-109563,2025-05-05 17:23:00,KFC-003,Karachi,Pakistan,Fries (Large),Sides,5,320,1600,online ,delivery,37.0,3.5
ORD-174062,2023-07-07 18:28:00,KFC-003,KARACHI,Pakistan,Dinner Meal,Meals,5,990,4950,online ,dine-in,23.0,1.6
ORD-103679,2023-08-13 12:32:00,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,2,1650,3300,,Takeaway,47.0,2.3
ORD-102155,2023-10-05 22:28:00,KFC-008,Manchester,UK,Boneless Bucket,Buckets,2,1650,3300,CARD,Delivery,42.0,2.2
ORD-134305,02-Aug-2025,KFC-004,rawalpindi,Pakistan,Twister,Wraps,2,520,1040,CARD,Delivery,55.0,1.7
ORD-142721,2025-04-02 21:36:00,KFC-006,Dubai,UAE,Twister,Wraps,3,520,1560,Credit Card,Delivery,47.0,
ORD-158239,2025-08-09 21:25:00,KFC-005,Peshawar,Pakistan,Boneless Bucket,Buckets,3,1650,4950,online ,dine-in,31.0,5.0
ORD-155428,2023-01-04 15:53:00,KFC-002,Lahore,Pakistan,Krunch Burger,Burgers,3,380,1140,Cash,Delivery,34.0,4.9
ORD-100599,2024-09-10 16:33:00,KFC-006,Dubai,UAE,Hot Wings (5 pcs),Chicken,2,480,960,Credit Card,Takeaway,21.0,2.0
ORD-126172,2024-07-20 19:00:00,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,1,890,890,Cash,delivery,50.0,3.1
ORD-133705,2024-08-08 16:37:00,KFC-001,ISLAMABAD,Pakistan,Chicky Meal,Meals,2,750,1500,Cash,Dine-In,42.0,
ORD-182009,2023-03-01 12:54:00,KFC-007,London,UK,Chicky Meal,Meals,4,750,3000,cash,Dine-In,53.0,1.4
ORD-119682,2025-08-18 16:35:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,4,990,3960,CARD,delivery,40.0,1.7
ORD-161437,2024-08-13 22:52:00,KFC-001,,Pakistan,Hot Wings,Chicken,1,480,480,Credit Card,Takeaway,28.0,3.8
ORD-170109,2024-11-01 11:03:00,KFC-002,Lahore,Pakistan,Hot Wings (5 pcs),Chicken,3,480,1440,cash,Takeaway,47.0,1.4
ORD-163740,2025-06-10 12:24:00,KFC-004,Rawalpindi,Pakistan,Pepsi (Large),Beverages,5,220,1100,Online,Delivery,32.0,1.9
ORD-178850,2023-12-08 20:11:00,KFC-008,Manchester,UK,Chicken Bucket (8 pcs),Buckets,3,1850,5550,cash,Takeaway,51.0,
ORD-155600,2023-07-27 10:36:00,KFC-008,Manchester,UK,Twister,Wraps,1,520,520,CARD,dine-in,23.0,3.1
ORD-163227,2025-10-27 21:17:00,KFC-007,London,UK,zinger burger,Burgers,5,650,3250,Cash,dine-in,50.0,4.0
ORD-134179,2023-03-23 10:31:00,KFC-008,Manchester,UK,Dinner Meal,Meals,5,990,4950,CARD,dine-in,24.0,3.0
ORD-150985,2024-05-13 19:05:00,KFC-008,Manchester,UK,Fries (Large),Sides,3,320,960,CARD,Takeaway,25.0,3.3
ORD-152755,2025-02-21 13:06:00,KFC-004,Rawalpindi,Pakistan,Zinger Burgr,Burgers,1,650,650,online ,TAKEAWAY,42.0,1.9
ORD-140356,2023-04-05 14:27:00,KFC-007,London,UK,Chicken Bucket (8 pcs),Buckets,1,1850,1850,cash,Dine-In,52.0,1.9
ORD-104122,2023-05-17 20:23:00,KFC-003,Karachi,Pakistan,Chicken Bucket (8 pcs),Buckets,3,1850,5550,CARD,delivery,28.0,2.4
ORD-144585,2025-10-24 19:02:00,KFC-007 ,London,UK,Pepsi (Regular),Beverages,3,150,450,Credit Card,Dine-In,64.0,2.2
ORD-149868,2024-03-15 11:47:00,KFC-008,Manchester,UK,Krunch Burger,Burgers,4,380,1520,cash,,26.0,3.4
ORD-171670,2024-10-27 16:59:00,KFC-006,Dubai,UAE,Rice Bowl,Rice,5,560,2800,cash,,55.0,1.9
ORD-189507,2024-12-30 15:54:00,KFC-001 ,Islamabad ,Pakistan,Pepsi (Regular),Beverages,3,150,450,Credit Card,TAKEAWAY,27.0,1.0
ORD-128391,2023-10-09 12:51:00,KFC-003,KARACHI,Pakistan,Hot Wings (5 pcs),Chicken,2,480,960,Card,TAKEAWAY,26.0,1.5
ORD-190247,2025-12-16 14:14:00,KFC-007,London,UK,Zinger Burger,Burgers,2,650,1300,cash,TAKEAWAY,23.0,4.9
ORD-120488,2025-12-24 21:02:00,KFC-006,Dubai,UAE,Rice Bowl,Rice,4,560,2240,Online,Delivery,20.0,3.7
ORD-176687,2025-07-22 21:42:00,KFC-005,,Pakistan,Chicken Bucket (8 pcs),Buckets,1,1850,1850,online ,dine-in,25.0,1.1
ORD-168352,2023-03-02 15:32:00,KFC-003,Karachi ,Pakistan,Rice Bowl,Rice,3,560,1680,Cash,dine-in,19.0,4.3
ORD-117814,2024-11-06 19:41:00,KFC-007,London,UK,Twister,Wraps,3,520,1560,Online,Dine-In,20.0,3.5
ORD-132532,2025-08-19 20:27:00,KFC-004,Rawalpindi,Pakistan,Boneless Bucket,Buckets,1,1650,1650,CARD,TAKEAWAY,47.0,2.9
ORD-170643,2023-04-28 13:25:00,KFC-004,Rawalpindi,Pakistan,Mighty Zinger,Burgers,4,890,3560,Card,,37.0,4.7
ORD-156501,2023-02-20 10:55:00,KFC-007,London,UK,Krunch Burger,Burgers,3,380,1140,Credit Card,,53.0,
ORD-140558,2024-01-17 16:53:00,KFC-003 ,,Pakistan,Chicky Meal,Meals,5,750,3750,Card,dine-in,25.0,3.6
ORD-104862,2024-06-15 22:39:00,KFC-007,London,UK,Pepsi (Large),Beverages,5,220,1100,Credit Card,delivery,41.0,3.5
ORD-133980,2025-11-29 15:17:00,KFC-001,Islamabad,Pakistan,Pepsi (Regular),Beverages,5,150,750,,Delivery,45.0,2.9
ORD-148329,10-13-2025,KFC-007,London,UK,Pepsi (Regular),Beverages,5,150,750,cash,Takeaway,62.0,4.5
ORD-146914,2025-01-21 21:30:00,KFC-001,Islamabad,Pakistan,Mighty Zinger,Burgers,3,890,2670,Credit Card,TAKEAWAY,200.0,2.2
ORD-164358,2024-09-03 22:02:00,KFC-006,Dubai,UAE,Chicky Meal,Meals,4,750,3000,Card,delivery,,1.6
ORD-179358,2024-01-03 12:17:00,KFC-006,Dubai,UAE,Fries (Regular),Sides,4,220,880,Online,Takeaway,40.0,
ORD-153355,2023-09-06 11:38:00,KFC-008,Manchester,UK,Twister,Wraps,1,520,520,cash,Takeaway,43.0,3.6
ORD-183011,2023-01-15 19:13:00,KFC-005,Peshawar,Pakistan,Chicky Meal,Meals,3,750,2250,,Delivery,22.0,3.1
ORD-148531,2024-06-21 12:23:00,KFC-005,Peshawar,Pakistan,Hot Wings (5 pcs),Chicken,2,480,960,Credit Card,Takeaway,42.0,
ORD-154768,2024-05-10 11:45:00,KFC-007,London,UK,Fries (Large),Sides,5,320,1600,cash,Dine-In,,4.5
ORD-130263,2024-10-25 17:57:00,KFC-006 ,Dubai,UAE,Fries (Regular),Sides,5,220,1100,online ,Takeaway,34.0,2.1
ORD-113289,2023-01-08 11:44:00,KFC-007,London,UK,Fries (Regular),Sides,1,220,220,CARD,dine-in,27.0,3.0
ORD-194746,2025-12-09 11:11:00,KFC-002,Lahore,Pakistan,Rice Bowl,Rice,5,560,2800,Online,delivery,18.0,2.2
ORD-122608,2023-12-01 19:21:00,KFC-005,Peshawar,Pakistan,Fries (Regular),Sides,1,220,220,Online,dine-in,39.0,4.5
ORD-130443,2025-10-16 13:04:00,KFC-003,Karachi,Pakistan,Krunch Burger,Burgers,4,380,1520,Online,delivery,27.0,4.5
ORD-134527,2023-09-16 11:28:00,KFC-007,London,UK,Mighty Zinger,Burgers,4,890,3560,CARD,,31.0,2.6
ORD-192524,2025-05-14 18:10:00,KFC-002,Lahore,Pakistan,HotWings,Chicken,2,480,960,CARD,Takeaway,24.0,1.2
ORD-170670,2025-06-09 11:59:00,KFC-005,Peshawar,Pakistan,Zinger Burgr,Burgers,4,650,2600,online ,Delivery,51.0,1.0
ORD-161980,2025-05-03 14:13:00,KFC-002,,Pakistan,Pepsi (Large),Beverages,1,220,220,Cash,dine-in,63.0,4.7
ORD-158802,2023-03-02 13:31:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,5,150,750,cash,delivery,62.0,4.7
ORD-117759,2024-08-14 19:27:00,KFC-007,London,UK,Fries (Large),Sides,4,320,1280,Card,TAKEAWAY,29.0,4.8
ORD-112026,2023-02-16 16:21:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,5,560,2800,online ,Takeaway,39.0,1.2
ORD-164470,2024-12-23 14:59:00,KFC-001,Islamabad,Pakistan,Rice Bowl,Rice,4,560,2240,CARD,TAKEAWAY,58.0,4.9
ORD-120818,2024-01-11 10:57:00,KFC-001,Islamabad,Pakistan,Rice Bowl,Rice,4,560,2240,cash,dine-in,23.0,3.9
ORD-111058,2025-09-27 13:54:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,1,990,990,cash,TAKEAWAY,,1.4
ORD-174796,2025-05-30 21:04:00,KFC-001,Islambad,Pakistan,Pepsi (Regular),Beverages,2,150,300,Online,Takeaway,45.0,1.1
ORD-130430,2024-08-22 18:59:00,KFC-005,Peshawar,Pakistan,Twister,Wraps,1,520,520,Credit Card,Delivery,42.0,1.1
ORD-129057,2025-06-17 20:16:00,KFC-003,KARACHI,Pakistan,Mighty Zinger,Burgers,2,890,1780,Credit Card,Takeaway,43.0,
ORD-168660,2023-05-22 16:29:00,KFC-008,Manchester,UK,Twister,Wraps,4,520,2080,cash,delivery,47.0,4.5
ORD-155150,2025-09-17 19:54:00,KFC-003,Karachi,Pakistan,Krunch Burger,Burgers,1,380,380,CARD,TAKEAWAY,27.0,1.9
ORD-193562,09-Jun-2024,KFC-006,Dubai,UAE,Twister,Wraps,2,520,1040,Online,Takeaway,21.0,4.2
ORD-140282,11-02-2023,KFC-004,Rawalpindi,Pakistan,Coleslaw,Sides,2,180,360,online ,Dine-In,41.0,2.2
ORD-127131,2023-11-15 17:39:00,KFC-008,Manchester,UK,Twister,Wraps,4,520,2080,cash,TAKEAWAY,56.0,4.2
ORD-177716,2023-10-30 10:56:00,KFC-008,Manchester,UK,Pepsi (Large),Beverages,5,220,1100,Credit Card,dine-in,44.0,2.5
ORD-140827,2025/04/10 22:05,KFC-002,Lahor,Pakistan,Chicky Meal,Meals,2,750,1500,Card,delivery,49.0,1.9
ORD-148362,2023-02-28 18:32:00,KFC-002,Lahore,Pakistan,Chicky Meal,Meals,1,750,750,CARD,TAKEAWAY,36.0,1.7
ORD-148305,2023-09-24 15:23:00,KFC-008,Manchester,UK,Twister,Wraps,2,520,1040,Cash,Delivery,44.0,1.6
ORD-142014,2024-11-29 11:52:00,KFC-001 ,ISLAMABAD,Pakistan,Mighty Zinger,Burgers,5,890,4450,cash,Takeaway,27.0,4.8
ORD-131371,2025-10-24 16:54:00,KFC-008,Manchester,UK,Coleslaw,Sides,2,180,360,Cash,Dine-In,,2.1
ORD-149826,2024-06-29 16:17:00,KFC-005,Peshawar,Pakistan,Pepsi (Large),Beverages,3,220,660,cash,Takeaway,43.0,3.6
ORD-156146,2024-09-29 12:34:00,KFC-003,Karachi,Pakistan,Fries (Large),Sides,3,320,960,online ,Dine-In,41.0,4.0
ORD-123569,2023-02-23 10:13:00,KFC-004,Pindi,Pakistan,Dinner Meal,Meals,3,990,2970,CARD,Dine-In,32.0,3.3
ORD-117718,2024-10-13 14:23:00,KFC-005,Peshawar,Pakistan,Fries (Regular),Sides,2,220,440,online ,Delivery,48.0,3.7
ORD-102344,2023-11-25 22:22:00,KFC-001,Islambad,Pakistan,Rice Bowl,Rice,5,560,2800,Card,delivery,50.0,2.3
ORD-132359,2024-10-04 19:57:00,KFC-008,Manchester,UK,hot wings (5 pcs),Chicken,4,480,1920,cash,dine-in,33.0,3.8
ORD-156353,2024-09-20 13:44:00,KFC-004,Pindi,Pakistan,zinger burger,Burgers,1,650,650,Cash,dine-in,17.0,3.6
ORD-193682,2025-04-09 19:54:00,KFC-004,rawalpindi,Pakistan,Dinner Meal,Meals,4,990,3960,Online,delivery,45.0,1.5
ORD-179800,04-14-2023,KFC-007,London,UK,Hot Wings (5 pcs),Chicken,1,480,480,,TAKEAWAY,37.0,3.3
ORD-108045,2023-09-05 15:40:00,KFC-008,Manchester,UK,Fries (Large),Sides,2,320,640,CARD,dine-in,22.0,1.4
ORD-171166,2023-01-31 15:38:00,KFC-003,Karrachi,Pakistan,Dinner Meal,,2,990,1980,Credit Card,dine-in,45.0,2.1
ORD-173686,2023-07-05 14:26:00,KFC-002,LAHORE,Pakistan,Fries (Regular),Sides,5,220,1100,Online,delivery,31.0,
ORD-184090,2024-01-29 14:00:00,KFC-007,London,UK,Hot Wings (5 pcs),Chicken,3,480,1440,Credit Card,Dine-In,39.0,4.5
ORD-160783,2023/04/04 11:11,KFC-007,London,UK,Krunch Burger,Burgers,1,380,380,Cash,Dine-In,21.0,1.9
ORD-182071,2023-11-23 12:54:00,KFC-003,Karachi,Pakistan,Chicken Bucket (8 pcs),Buckets,1,1850,1850,Card,Takeaway,16.0,3.4
ORD-126492,2024-09-07 21:34:00,KFC-003,KARACHI,Pakistan,Fries (Large),Sides,5,320,1600,,Dine-In,17.0,2.6
ORD-175264,2025-09-20 11:47:00,KFC-001,Islamabad ,Pakistan,Dinner Meal,Meals,1,990,990,Credit Card,delivery,43.0,1.6
ORD-133298,2024-06-10 17:16:00,KFC-003,Karrachi,Pakistan,Coleslaw,Sides,1,180,180,CARD,Delivery,34.0,2.4
ORD-129745,2023-01-03 10:35:00,KFC-007,London,UK,Zinger Burger,Burgers,5,650,3250,CARD,TAKEAWAY,31.0,3.3
ORD-161341,2025-01-24 21:43:00,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,3,890,2670,CARD,,23.0,4.7
ORD-126216,2025-02-20 10:50:00,KFC-003,Karrachi,Pakistan,Rice Bowl,Rice,2,560,1120,online ,Delivery,35.0,4.9
ORD-193159,2024-07-03 16:29:00,KFC-003,Karachi,Pakistan,Pepsi (Regular),Beverages,3,150,450,cash,,19.0,2.0
ORD-148579,2024-12-07 13:47:00,KFC-001,Islambad,Pakistan,Dinner Meal,Meals,2,990,1980,Online,dine-in,42.0,1.7
ORD-195108,2025-08-11 22:44:00,KFC-006,Dubai,UAE,Zinger Burger,Burgers,5,650,3250,Online,Takeaway,18.0,4.3
ORD-130813,2024-08-10 11:54:00,KFC-008,Manchester,UK,Chicky Meal,Meals,1,750,750,Online,dine-in,17.0,2.4
ORD-133783,2024-03-11 19:56:00,KFC-001,Islamabad,Pakistan,Rice Bowl,Rice,2,560,1120,CARD,Delivery,28.0,2.8
ORD-167074,28-Dec-2024,KFC-004,Rawalpindi,Pakistan,Zinger Burgr,Burgers,3,650,1950,Credit Card,TAKEAWAY,50.0,2.9
ORD-178128,2023-10-16 22:48:00,KFC-007,London,UK,Rice Bowl,Rice,4,560,2240,cash,dine-in,35.0,4.6
ORD-159669,2024-07-31 17:36:00,KFC-002,Lahore,Pakistan,Boneless Bucket,Buckets,5,1650,8250,CARD,Delivery,16.0,
ORD-142219,2025-04-26 16:10:00,KFC-003,Karachi,Pakistan,Dinner Meal,Meals,5,990,4950,Cash,TAKEAWAY,41.0,2.6
ORD-164827,2025-03-09 19:13:00,KFC-001,Islamabad,Pakistan,Chicken Bucket (8 pcs),Buckets,4,1850,7400,cash,dine-in,17.0,4.0
ORD-180228,2023-01-18 18:11:00,KFC-003,Karachi,Pakistan,Pepsi (Large),Beverages,3,220,660,online ,TAKEAWAY,34.0,3.3
ORD-136701,2024-07-19 20:53:00,KFC-002,Lahore,Pakistan,Twister,Wraps,1,520,520,CARD,Takeaway,34.0,3.6
ORD-110455,2024-06-25 16:08:00,KFC-006,Dubai,UAE,Rice Bowl,Rice,4,560,2240,Cash,dine-in,57.0,3.9
ORD-107988,2023-04-27 16:14:00,KFC-002,LAHORE,Pakistan,Dinner Meal,,3,990,2970,online ,dine-in,41.0,4.6
ORD-143496,2023-03-28 14:11:00,KFC-002,Lahore,Pakistan,Rice Bowl,Rice,4,560,2240,Online,Dine-In,39.0,
ORD-160788,2025-12-25 22:10:00,KFC-005,Peshawar,Pakistan,Mighty Zinger,Burgers,1,890,890,online ,Delivery,45.0,2.6
ORD-164923,2023-05-26 10:22:00,KFC-002,Lahore,Pakistan,Krunch Burger,Burgers,5,380,1900,online ,,48.0,2.6
ORD-171721,2025-01-13 17:10:00,KFC-001,Islamabad,Pakistan,ZINGER BURGER,Burgers,5,650,3250,Online,Takeaway,62.0,
ORD-139199,2024-07-22 21:38:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,4,560,2240,CARD,Takeaway,61.0,
ORD-106627,2024-05-18 10:46:00,KFC-003,KARACHI,Pakistan,Twister,Wraps,3,520,1560,Card,,30.0,1.9
ORD-131741,2023-01-12 17:24:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,3,560,1680,cash,Dine-In,17.0,
ORD-135243,2024-01-13 16:13:00,KFC-007,London,UK,Chicky Meal,Meals,2,750,1500,CARD,delivery,43.0,3.8
ORD-142338,2024-05-21 12:02:00,KFC-007,London,UK,Chicken Bucket (8 pcs),Buckets,4,1850,7400,Online,Dine-In,41.0,4.1
ORD-125686,2023-01-08 14:50:00,KFC-004,Rawalpindi,Pakistan,Coleslaw,Sides,1,180,180,Credit Card,dine-in,30.0,4.1
ORD-101339,2023-11-04 15:25:00,KFC-007,London,UK,Dinner Meal,Meals,2,990,1980,Credit Card,Dine-In,57.0,3.9
ORD-178256,2025-07-07 21:49:00,KFC-007,London,UK,Twister,Wraps,2,520,1040,CARD,Takeaway,40.0,2.3
ORD-150546,2024-06-13 16:26:00,KFC-008,Manchester,UK,Boneless Bucket,Buckets,1,1650,1650,Credit Card,Delivery,29.0,1.7
ORD-101000,2024-03-29 22:34:00,KFC-003,Karachi,Pakistan,Coleslaw,Sides,5,180,900,Online,Dine-In,34.0,3.6
